          41
   0.00000000          1.00000000          1.00000000    
   5.00000007E-02      1.00000000         0.994434834    
  0.100000001          1.00000000          1.03894806    
  0.150000006          1.00000000          1.03387880    
  0.200000003          1.00000000          1.00576675    
  0.250000000          1.00000000         0.985981405    
  0.300000012          1.00000000         0.959978521    
  0.349999994          1.00000000         0.941341579    
  0.400000006          1.00000000         0.939658344    
  0.450000018          1.00000000         0.951489627    
  0.500000000          1.00000000         0.966531932    
  0.550000012         0.500000000         0.976232409    
  0.600000024         0.500000000         0.984386325    
  0.650000036         0.500000000         0.993167520    
  0.699999988         0.500000000         0.998934925    
  0.750000000         0.500000000         0.992468119    
  0.800000012         0.500000000          1.00713444    
  0.850000024         0.500000000         0.971923470    
  0.900000036         0.500000000          1.11709356    
  0.949999988         0.500000000         0.713739693    
   1.00000000         0.500000000          1.82629704    
   1.05000007         0.500000000         -1.41711044    
   1.10000002         0.500000000          7.59917212    
   1.14999998         0.500000000         -17.4821033    
   1.20000005         0.500000000          51.8373299    
   1.25000000         0.500000000         -140.453979    
   1.30000007         0.500000000          394.980133    
   1.35000002         0.500000000         -1087.06787    
   1.39999998         0.500000000          2888.22266    
   1.45000005         0.500000000         -8701.00586    
   1.50000000         0.500000000          22759.4375    
   1.55000007         0.500000000         -63636.9297    
   1.60000002         0.500000000          146437.828    
   1.64999998         0.500000000         -699979.938    
   1.70000005         0.500000000          687078.188    
   1.75000000         0.500000000         -5031407.00    
   1.80000007         0.500000000          930669.312    
   1.85000002         0.500000000         -113255336.    
   1.89999998         0.500000000         -352265504.    
   1.95000005         0.500000000         -1.67487117E+09
   2.00000000         0.500000000         -4.96465203E+09
