          41
   0.00000000          1.00000000          1.00000000    
   5.00000007E-02      1.00000000         0.951902032    
  0.100000001          1.00000000          1.02267611    
  0.150000006          1.00000000         0.953874588    
  0.200000003          1.00000000          1.02918506    
  0.250000000          1.00000000         0.970025778    
  0.300000012          1.00000000          1.01134920    
  0.349999994          1.00000000         0.998013318    
  0.400000006          1.00000000         0.992914438    
  0.450000018          1.00000000          1.00348985    
  0.500000000          1.00000000          1.00313902    
  0.550000012         0.500000000         0.995177865    
  0.600000024         0.500000000         0.995788336    
  0.650000036         0.500000000          1.00606859    
  0.699999988         0.500000000          1.01173425    
  0.750000000         0.500000000         0.997528970    
  0.800000012         0.500000000         0.957583070    
  0.850000024         0.500000000         0.896363974    
  0.900000036         0.500000000         0.824026227    
  0.949999988         0.500000000         0.751163781    
   1.00000000         0.500000000         0.685587287    
   1.05000007         0.500000000         0.631401777    
   1.10000002         0.500000000         0.589567602    
   1.14999998         0.500000000         0.559018373    
   1.20000005         0.500000000         0.537728012    
   1.25000000         0.500000000         0.523470581    
   1.30000007         0.500000000         0.514247298    
   1.35000002         0.500000000         0.508458436    
   1.39999998         0.500000000         0.504921436    
   1.45000005         0.500000000         0.502810955    
   1.50000000         0.500000000         0.501578808    
   1.55000007         0.500000000         0.500872910    
   1.60000002         0.500000000         0.500475883    
   1.64999998         0.500000000         0.500255942    
   1.70000005         0.500000000         0.500136077    
   1.75000000         0.500000000         0.500071406    
   1.80000007         0.500000000         0.500037193    
   1.85000002         0.500000000         0.500019073    
   1.89999998         0.500000000         0.500009835    
   1.95000005         0.500000000         0.500004828    
   2.00000000         0.500000000         0.500002742    
