          51
  -50.047619047619051          0.41892272237590639     
  -31.636409109571694          0.41892272205934311     
  -19.993563775053278          0.41892271876862813     
  -12.630883758929727          0.41892269124486581     
  -7.9748864092863689          0.41892247379530140     
  -5.0305358097203730          0.41892087091147956     
  -3.1685930717528117          0.41890990046841892     
  -1.9911413239952120          0.41884123099640547     
  -1.2465466648647301          0.41846228794239798     
 -0.77568133432230568          0.41680072440567073     
 -0.47791642721735966          0.41163868600821429     
 -0.28961643112064461          0.40053212602258426     
 -0.17053964374916852          0.38217593839304853     
  -9.5238095238095247E-002     0.35405106654184698     
  -4.7619047619047616E-002     0.27363194546447644     
   0.0000000000000000          0.28594382652693540     
   5.0000000000000003E-002     0.38594507430489933     
  0.10000000000000001          0.42555193947746872     
  0.15000000000000002          0.45036243381326158     
  0.20000000000000001          0.46751614024540727     
  0.25000000000000000          0.47988461917986924     
  0.29999999999999999          0.48873767921774564     
  0.34999999999999998          0.49493973406819286     
  0.39999999999999997          0.49890763649848557     
  0.44999999999999996          0.50096797362115686     
  0.49999999999999994          0.50124129194666678     
  0.54999999999999993          0.49976110325251305     
  0.59999999999999998          0.49644382824406008     
  0.65000000000000002          0.49103636085123170     
  0.70000000000000007          0.48317113231486608     
  0.75000000000000011          0.47209132124669678     
  0.80000000000000016          0.45664674832596275     
  0.85000000000000020          0.43427284228908930     
  0.90000000000000024          0.39863950322596281     
  0.95000000000000029          0.30738035398394814     
   1.0000000000000002          0.29434204933549551     
   1.0476190476190477          0.35849412694973742     
   1.0952380952380953          0.38120818757183983     
   1.1705396437491684          0.39582061143093361     
   1.2896164311206446          0.40696937920276055     
   1.4779164272173597          0.41412701093480137     
   1.7756813343223057          0.41751253596382781     
   2.2465466648647299          0.41861407815401697     
   2.9911413239952118          0.41886785963828621     
   4.1685930717528112          0.41891416279321042     
   6.0305358097203730          0.41892149849287719     
   8.9748864092863698          0.41892255960212593     
   13.630883758929727          0.41892270200868487     
   20.993563775053278          0.41892272004505726     
   32.636409109571694          0.41892272220368354     
   51.047619047619051          0.41892272241320483     
