          51
  -50.0476189         -5.24561740E-02
  -31.6364098         -5.24568558E-02
  -19.9935646         -5.24568558E-02
  -12.6308842         -5.24568558E-02
  -7.97488642         -5.24568558E-02
  -5.03053570         -5.24561740E-02
  -3.16859317         -5.24568558E-02
  -1.99114132         -5.24568558E-02
  -1.24654663         -5.24561740E-02
 -0.775681317         -5.24568558E-02
 -0.477916420         -5.24554923E-02
 -0.289616436         -5.24568558E-02
 -0.170539647         -5.24554923E-02
  -9.52380970E-02     -5.24575338E-02
  -4.76190485E-02     -5.24561740E-02
   0.00000000         -5.24568558E-02
   5.00000007E-02     -5.24561740E-02
  0.100000001         -5.24568558E-02
  0.150000006         -5.24561740E-02
  0.200000003         -5.24561740E-02
  0.250000000         -5.24568558E-02
  0.300000012         -5.24568558E-02
  0.349999994         -5.24568558E-02
  0.400000006         -5.24575338E-02
  0.449999988         -5.24582155E-02
  0.500000000         -5.24595790E-02
  0.550000012         -5.24602607E-02
  0.600000024         -5.24575338E-02
  0.649999976         -5.24595790E-02
  0.699999988         -5.24561740E-02
  0.750000000         -5.24609424E-02
  0.800000012         -5.24561740E-02
  0.850000024         -5.24588972E-02
  0.899999976         -5.24527654E-02
  0.949999988         -5.24602607E-02
   1.00000000         -5.24493605E-02
   1.04761910         -5.24609424E-02
   1.09523809         -5.24479970E-02
   1.17053962         -5.24561740E-02
   1.28961647         -5.24561740E-02
   1.47791648         -5.24568558E-02
   1.77568138         -5.24561740E-02
   2.24654675         -5.24568558E-02
   2.99114132         -5.24561740E-02
   4.16859293         -5.24561740E-02
   6.03053570         -5.24568558E-02
   8.97488594         -5.24561740E-02
   13.6308842         -5.24568558E-02
   20.9935646         -5.24568558E-02
   32.6364098         -5.24568558E-02
   51.0476189         -5.24568558E-02
